bookkeeping	child_dialect_count	child_family_count	child_language_count	description	family_pk	father_pk	hid	id	jsondata	latitude	level	longitude	markup_description	name	newick	pk	status	genus_name	family	color	latlong_combined	duplicate
False	3	0	0		186	1314	yuj	kark1258	{}	-3.74954	language	141.098		Karkar-Yuri	('Auia-Tarauwi [auia1238]','North Central Yuri [nort2936]','Usari [usar1244]')'Karkar-Yuri [kark1258][yuj]-l-'	2530	unknown/safe	Karkar-Yuri	Pauwasi	#A9A9A9	-3.74954 141.098	FALSE
False	0	0	0		141	1212	krb	kark1259	{}	40.56	language	-122.167		Karkin	'Karkin [kark1259][krb]-l-'	2367	extinct		Miwok-Costanoan	#FF0000	40.56 -122.167	FALSE
False	0	0	0		21	19385	bbv	karn1252	{}	-5.74133	language	147.917		Karnai	'Karnai [karn1252][bbv]-l-'	20749	unknown/safe		Austronesian	#A9A9A9	-5.74133 147.917	FALSE
False	0	0	0		10	17622	krx	karo1294	{}	12.9918	language	-16.7382		Karon	'Karon [karo1294][krx]-l-'	19271	vulnerable		Atlantic-Congo	#CBCB65	12.9918 -16.7382	FALSE
False	0	0	0		202	2655	kxh	karo1297	{}	5.2101	language	36.1709		Karo (Ethiopia)	'Karo {Ethiopia} [karo1297][kxh]-l-'	4423	critically endangered		South Omotic	#FF6500	5.2101 36.1709	FALSE
False	0	0	0		21	21739	xkx	karo1298	{}	-6.15563	language	149.907		Karore	'Karore [karo1298][xkx]-l-'	22443	vulnerable		Austronesian	#CBCB65	-6.15563 149.907	FALSE
False	0	0	0		21	10543	kyn	karo1299	{}	9.992	language	122.816		Northern Binukidnon	'Northern Binukidnon [karo1299][kyn]-l-'	13278	unknown/safe		Austronesian	#A9A9A9	9.992 122.816	FALSE
False	0	0	0				kyh	karo1304	{}	41.8228	language	-123.315		Karok	'Karok [karo1304][kyh]-l-'	28	severely endangered	Karok		#FFCB00	41.8228 -123.315	FALSE
False	1	0	0		298	2883	arr	karo1305	{}	-10.3342	language	-61.5691		Karo (Brazil)	('Karo [karo1306]')'Karo {Brazil} [karo1305][arr]-l-'	4600	vulnerable	Ramarama	Tupian	#CBCB65	-10.3342 -61.5691	FALSE
False	0	0	0		10	5235	ccj	kasa1248	{}	12.4173	language	-15.9413		Kasanga	'Kasanga [kasa1248][ccj]-l-'	7707	critically endangered		Atlantic-Congo	#FF6500	12.4173 -15.9413	FALSE
False	6	0	0		10	15128	xsm	kase1253	{}	11.0824	language	-1.39076		Kasem	('East Kasem [east2396]','Fere [fere1246]','Lela [lela1244]','Nuclear Kasem [nucl1368]','Nunuma [nunu1249]','West Kasem [west2463]')'Kasem [kase1253][xsm]-l-'	17027	unknown/safe	Gur	Atlantic-Congo	#A9A9A9	11.0824 -1.39076	FALSE
False	2	0	0		89	5971	csb	kash1274	{}	54.2996	language	18.6163		Kashubian	('Kashubian Proper [kash1275]','Slovincian [slov1270]')'Kashubian [kash1274][csb]-l-'	8380	severely endangered	Slavic	Indo-European	#FFCB00	54.2996 18.6163	FALSE
False	13	0	0		89	3961	kas	kash1277	{}	34.166825	language	74.330455		Kashmiri	('Bakawali [baka1270]','Bunjwali [bunj1244]','Kishtwari [kish1245]','Miraski [mira1252]','Poguli [pogu1238]','Rambani [ramb1240]','Riasi [rias1235]','Shah-Mansuri [shah1256]','Siraji of Doda [sira1264]','Siraji-Kashmiri [sira1263]','Standard Kashmiri [stan1304]','Zayoli [zayo1238]','Zirak-Boli [zira1238]')'Kashmiri [kash1277][kas]-l-'	5983	unknown/safe	Indic	Indo-European	#A9A9A9	34.166825 74.330455	FALSE
False	0	0	0		126	4091	kju	kash1280	{}	38.5424	language	-123.08		Kashaya	'Kashaya [kash1280][kju]-l-'	6121	critically endangered	Pomoan	Pomoan	#FF6500	38.5424 -123.08	FALSE
False	0	0	0		21	7843	ksn	kasi1256	{}	16.1881	language	122.118		Kasiguranin	'Kasiguranin [kasi1256][ksn]-l-'	10539	unknown/safe		Austronesian	#A9A9A9	16.1881 122.118	FALSE
False	0	0	0		196	6574	kkz	kask1239	{}	61.9942	language	-132.412		Kaska	'Kaska [kask1239][kkz]-l-'	9165	severely endangered		Athapaskan-Eyak-Tlingit	#FFCB00	61.9942 -132.412	FALSE
False	0	0	0		283	1499	khs	kasu1251	{}	-6.64861	language	142.993		Kasua	'Kasua [kasu1251][khs]-l-'	2854	unknown/safe		Bosavi	#A9A9A9	-6.64861 142.993	FALSE
False	0	0	0		395	1753	ktq	kata1268	{}	17.9509	language	121.544		Katabaga	'Katabaga [kata1268][ktq]-l-'	3286	extinct		Unattested	#FF0000	17.9509 121.544	FALSE
False	0	0	0		281	281	xat	kata1270	{}	-7.25015	language	-64.8319		Katawixi	'Katawixi [kata1270][xat]-l-'	1496	critically endangered		Katukinan	#FF6500	-7.25015 -64.8319	FALSE
False	0	0	0		21	20856	tmb	katb1237	{}	-16.2701	language	167.484		Avava	'Avava [katb1237][tmb]-l-'	21827	unknown/safe		Austronesian	#A9A9A9	-16.2701 167.484	FALSE
False	5	0	0		401	3346	xtc	katc1249	{}	10.8423	language	29.4914		Katcha-Kadugli-Miri	('Damba [damb1245]','Kadugli [kadu1257]','Katcha [katc1250]','Miri [miri1267]','Tumma [tumm1238]')'Katcha-Kadugli-Miri [katc1249][xtc]-l-'	5049	unknown/safe	Kadugli	Kadugli-Krongo	#A9A9A9	10.8423 29.4914	FALSE
False	5	0	0		50	5511	kmg	kate1253	{}	-6.4795	language	147.757		Kâte	('Magobineng [mago1249]','Parec [pare1270]','Wamora [wamo1241]','Wana [wana1271]','Wemo [wemo1239]')'Kâte [kate1253][kmg]-l-'	8047	unknown/safe	Finisterre-Huon	Nuclear Trans New Guinea	#A9A9A9	-6.4795 147.757	FALSE
False	0	0	0		89	8433	tkt	kath1250	{}	28.5867	language	80.8931		Kathoriya Tharu	'Kathoriya Tharu [kath1250][tkt]-l-'	11097	unknown/safe		Indo-European	#A9A9A9	28.5867 80.8931	FALSE
False	0	0	0		151	4228	ykt	kath1251	{}	24.2	language	105.1		Thou-Kathu	'Thou-Kathu [kath1251][ykt]-l-'	6348	definitely endangered		Sino-Tibetan	#EDED21	24.2 105.1	FALSE
False	3	0	0		89	5978	bsh	kati1270	{}	35.4145	language	70.9826		Kati	('Eastern Kativiri [east2308]','Mumviri [mumv1239]','Western Kativiri [west2372]')'Kati [kati1270][bsh]-l-'	8396	definitely endangered		Indo-European	#EDED21	35.4145 70.9826	FALSE
False	3	0	0		89	8454	kfu	katk1238	{}	18.9669	language	73.1733		Katkari	('Central Katkari [cent1984]','Northern Katkari [nort2661]','Southern Katkari [sout2667]')'Katkari [katk1238][kfu]-l-'	11148	unknown/safe		Indo-European	#A9A9A9	18.9669 73.1733	FALSE
False	6	0	0		420	1837	kcr	katl1237	{}	11.80325	language	29.28254		Katla	('Bombori [bomb1239]','Karoka [karo1251]','Kateik [kate1235]','Kiddu [kidd1235]','Kirkpong [kirk1236]','Koldrong [kold1235]')'Katla [katl1237][kcr]-l-'	3394	definitely endangered	Katla-Tima	Katla-Tima	#EDED21	11.80325 29.28254	FALSE
False	0	0	0		196	6577	ktw	kato1244	{}	39.7002	language	-123.432		Kato	'Kato [kato1244][ktw]-l-'	9172	extinct	Athapaskan	Athapaskan-Eyak-Tlingit	#FF0000	39.7002 -123.432	FALSE
False	0	0	0		151	8854	kaf	kats1235	{}	24.6	language	102.4		Katso	'Katso [kats1235][kaf]-l-'	11620	definitely endangered		Sino-Tibetan	#EDED21	24.6 102.4	FALSE
False	0	0	0		143	2411	kta	katu1273	{}	14.8971	language	108.293		Katua	'Katua [katu1273][kta]-l-'	4168	unknown/safe		Austroasiatic	#A9A9A9	14.8971 108.293	FALSE
False	2	0	0		21	21739	pss	kaul1240	{}	-6.08192	language	149.696		Kaulong	('East Inland Kaulong [east2457]','Nuclear Kaulong [nucl1508]')'Kaulong [kaul1240][pss]-l-'	22446	unknown/safe	Oceanic	Austronesian	#A9A9A9	-6.08192 149.696	FALSE
False	0	0	0		66	5789	zku	kaur1267	{}	-34.34966141	language	138.4800794		Kaurna	'Kaurna [kaur1267][zku]-l-'	8250	extinct		Pama-Nyungan	#FF0000	-34.34966141 138.4800794	FALSE
False	0	0	0		21	13426	vkk	kaur1269	{}	-4.6251	language	103.512		Kaur	'Kaur [kaur1269][vkk]-l-'	15964	unknown/safe		Austronesian	#A9A9A9	-4.6251 103.512	FALSE
False	0	0	0				bpp	kaur1271	{}	-3.39188	language	140.14		Kaure-Narau	'Kaure-Narau [kaur1271][bpp]-l-'	378	unknown/safe	Kaure		#A9A9A9	-3.39188 140.14	FALSE
False	0	0	0		159	2494	xau	kauw1242	{}	-2.22799	language	138.157		Kauwera	'Kauwera [kauw1242][xau]-l-'	4284	unknown/safe		Greater Kwerba	#A9A9A9	-2.22799 138.157	FALSE
False	1	0	0		21	3559	ckv	kava1241	{}	24.6947	language	121.645		Kavalan	('Kareovan [kare1340]')'Kavalan [kava1241][ckv]-l-'	5410	critically endangered		Austronesian	#FF6500	24.6947 121.645	FALSE
False	0	0	0		143	6218	krv	kave1238	{}	14.1796	language	106.586		Kavet	'Kavet [kave1238][krv]-l-'	8714	critically endangered		Austroasiatic	#FF6500	14.1796 106.586	FALSE
False	0	0	0		323	2945	kcb	kawa1276	{}	-6.95411	language	146.20997		Kawacha	'Kawacha [kawa1276][kcb]-l-'	4661	unknown/safe		Angan	#A9A9A9	-6.95411 146.20997	FALSE
False	0	0	0		380	4969	xaw	kawa1283	{}	36.0538	language	-118.679		Kawaiisu	'Kawaiisu [kawa1283][xaw]-l-'	7198	critically endangered	Numic	Uto-Aztecan	#FF6500	36.0538 -118.679	FALSE
False	0	0	0		21	17634	kgb	kawe1240	{}	-0.17313	language	130.327		Kawe	'Kawe [kawe1240][kgb]-l-'	19285	unknown/safe		Austronesian	#A9A9A9	-0.17313 130.327	FALSE
False	0	0	0		16	1925	ktx	kaxa1239	{}	-9.47288	language	-66.3329		Kaxararí	'Kaxararí [kaxa1239][ktx]-l-'	3523	critically endangered		Pano-Tacanan	#FF6500	-9.47288 -66.3329	FALSE
False	4	0	0		374	1704	kbb	kaxu1237	{}	2.17138	language	-55.9101		Kaxuiâna	('Cunuana [cunu1237]','De'cuana [decu1237]','Ihuruana [ihur1237]','Pawiyana [pawi1238]')'Kaxuiâna [kaxu1237][kbb]-l-'	3176	vulnerable		Cariban	#CBCB65	2.17138 -55.9101	FALSE
False	0	0	0		151	2447	pdu	kaya1315	{}	19.5183	language	97.4138		Kayan Lahwi	'Kayan Lahwi [kaya1315][pdu]-l-'	4211	unknown/safe		Sino-Tibetan	#A9A9A9	19.5183 97.4138	FALSE
False	0	0	0		315	2914	gyd	kaya1319	{}	-17.0695	language	139.489		Kayardild	'Kayardild [kaya1319][gyd]-l-'	4633	critically endangered	Tangkic	Tangkic	#FF6500	-17.0695 139.489	FALSE
False	0	0	0		21	13375	xay	kaya1324	{}	0.91787	language	114.452		Kayan Mahakam	'Kayan Mahakam [kaya1324][xay]-l-'	15912	unknown/safe		Austronesian	#A9A9A9	0.91787 114.452	FALSE
False	2	0	0		21	10579	xkn	kaya1325	{}	1.78269	language	115.827		Kayan River Kayan	('Kayaniyut Kayan [kaya1326]','Uma Lakan [umal1240]')'Kayan River Kayan [kaya1325][xkn]-l-'	13373	unknown/safe		Austronesian	#A9A9A9	1.78269 115.827	FALSE
False	0	0	0		331	1574	kyt	kaya1328	{}	-6.37677	language	138.932		Kayagar	'Kayagar [kaya1328][kyt]-l-'	2961	unknown/safe		Kayagaric	#A9A9A9	-6.37677 138.932	FALSE
False	0	0	0		298	6772	kyz	kaya1329	{}	-11.2747	language	-55.5479		Kayabí	'Kayabí [kaya1329][kyz]-l-'	9298	vulnerable	Tupi-Guaraní	Tupian	#CBCB65	-11.2747 -55.5479	FALSE
False	3	0	0		58	2077	txu	kaya1330	{}	-7.77352	language	-51.6737		Kayapó	('Kararaó [kara1501]','Kayapó-Kradaú [kaya1331]','Xikrin [xikr1238]')'Kayapó [kaya1330][txu]-l-'	3742	vulnerable	Ge-Kaingang	Nuclear-Macro-Je	#CBCB65	-7.77352 -51.6737	FALSE
False	3	0	0		21	13132	kzl	kaye1241	{}	-3.39247	language	127.118		Kayeli	('Leliali [leli1237]','Lumaete [luma1237]','Nuclear Kayeli [nucl1527]')'Kayeli [kaye1241][kzl]-l-'	15731	extinct		Austronesian	#FF0000	-3.39247 127.118	FALSE
False	0	0	0		143	4169	kxy	kayo1245	{}	14.9227	language	108.447		Kayong	'Kayong [kayo1245][kxy]-l-'	6223	unknown/safe		Austroasiatic	#A9A9A9	14.9227 108.447	FALSE
False	0	0	0		66	2138	gbb	kayt1238	{}	-21.5844	language	133.602		Kaytetye	'Kaytetye [kayt1238][gbb]-l-'	3824	unknown/safe		Pama-Nyungan	#A9A9A9	-21.5844 133.602	FALSE
False	0	0	0		21	17679	kzu	kayu1243	{}	-2.54415	language	140.626		Kayupulau	'Kayupulau [kayu1243][kzu]-l-'	19380	critically endangered		Austronesian	#FF6500	-2.54415 140.626	FALSE
False	3	0	0		118	8546	kaz	kaza1248	{}	41.8729	language	65.7709		Kazakh	('Northeastern Kazakh [nort2695]','Southern Kazakh [sout2704]','Western Kazakh [west2404]')'Kazakh [kaza1248][kaz]-l-'	11326	unknown/safe	Turkic	Turkic	#A9A9A9	41.8729 65.7709	FALSE
False	0	0	0		21	20811	kzk	kazu1245	{}	-8.23886	language	157.687		Kazukuru	'Kazukuru [kazu1245][kzk]-l-'	21792	extinct		Austronesian	#FF0000	-8.23886 157.687	FALSE
False	0	0	0		423	5112	keh	keak1239	{}	-3.98708	language	143.174		Keak	'Keak [keak1239][keh]-l-'	7383	unknown/safe		Ndu	#A9A9A9	-3.98708 143.174	FALSE
False	8	0	0		21	20703	khz	keap1239	{}	-10.1342	language	147.95		Keapara	('Aroma [arom1238]','Babaga [baba1270]','Kalo {Keapara} [kalo1259]','Kapari [kapa1252]','Lalaura [lala1267]','Maopa [maop1237]','Nuclear Keapara [nucl1505]','Wanigela [wani1242]')'Keapara [keap1239][khz]-l-'	21648	unknown/safe		Austronesian	#A9A9A9	-10.1342 147.95	FALSE
False	0	0	0		21	13434	meo	keda1251	{}	5.933	language	100.492		Kedah Malay	'Kedah Malay [keda1251][meo]-l-'	15992	unknown/safe		Austronesian	#A9A9A9	5.933 100.492	FALSE
False	0	0	0		21	7782	ksx	keda1252	{}	-8.23039	language	123.77		Kedang	'Kedang [keda1252][ksx]-l-'	10399	unknown/safe	Central Malayo-Polynesian	Austronesian	#A9A9A9	-8.23039 123.77	FALSE
False	0	0	0		13	1911	kdy	kede1239	{}	-2.03589	language	139.081		Keder	'Keder [kede1239][kdy]-l-'	3506	severely endangered		Tor-Orya	#FFCB00	-2.03589 139.081	FALSE
False	0	0	0				khh	kehu1238	{}	-3.19328	language	136.14		Kehu	'Kehu [kehu1238][khh]-l-'	197	unknown/safe			#A9A9A9	-3.19328 136.14	FALSE
False	2	0	0		401	401	kec	keig1242	{}	11.2064	language	29.3889		Keiga	('Demik [demi1241]','Nuclear Keiga [nucl1435]')'Keiga [keig1242][kec]-l-'	1810	severely endangered		Kadugli-Krongo	#FFCB00	11.2064 29.3889	FALSE
False	5	0	0		21	10411	kei	keii1239	{}	-5.63948	language	133.02		Kei	('Kei Besar [keib1237]','Kei Kecil [keik1237]','Ta'am [taam1237]','Tanimbar Kei [tani1256]','Tayando [taya1252]')'Kei [keii1239][kei]-l-'	13165	unknown/safe	Central Malayo-Polynesian	Austronesian	#A9A9A9	-5.63948 133.02	FALSE
False	0	0	0		50	5567	bmh	kein1239	{}	-5.3373	language	145.483		Kein	'Kein [kein1239][bmh]-l-'	8124	unknown/safe		Nuclear Trans New Guinea	#A9A9A9	-5.3373 145.483	FALSE
False	0	0	0		429	7406	eyo	keiy1238	{}	0.510857	language	35.226745		Keiyo	'Keiyo [keiy1238][eyo]-l-'	9802	unknown/safe		Nilotic	#A9A9A9	0.510857 35.226745	FALSE
False	0	0	0		304	4612	kek	kekc1242	{}	15.3788	language	-89.2452		Kekchí	'Kekchí [kekc1242][kek]-l-'	6790	vulnerable	Mayan	Mayan	#CBCB65	15.3788 -89.2452	FALSE
False	0	0	0		21	17683	kcl	kela1255	{}	-7.47103	language	147.173		Kela (Papua New Guinea)	'Kela {Papua New Guinea} [kela1255][kcl]-l-'	19397	unknown/safe	Oceanic	Austronesian	#A9A9A9	-7.47103 147.173	FALSE
False	5	0	0		21	10576	kzi	kela1258	{}	3.31783	language	115.428		Kelabit	('Bario [bari1288]','Brung [brun1244]','Lepu Potong [lepu1240]','Libbung [libb1237]','Lon Bangag [lonb1237]')'Kelabit [kela1258][kzi]-l-'	13359	unknown/safe	North Borneo	Austronesian	#A9A9A9	3.31783 115.428	FALSE
False	0	0	0		10	17454	khy	kele1255	{}	0.36906	language	24.3098		Kele-Foma	'Kele-Foma [kele1255][khy]-l-'	19081	unknown/safe		Atlantic-Congo	#A9A9A9	0.36906 24.3098	FALSE
False	2	0	0		10	17382	keb	kele1257	{}	-0.78854	language	10.3836		Kélé	('Bubi {Kele} [bubi1239]','Western Kele [west2479]')'Kélé [kele1257][keb]-l-'	18986	unknown/safe		Atlantic-Congo	#A9A9A9	-0.78854 10.3836	FALSE
False	0	0	0		21	19319	sbc	kele1258	{}	-2.09163	language	147.064		Kele (Papua New Guinea)	'Kele {Papua New Guinea} [kele1258][sbc]-l-'	20670	unknown/safe	Oceanic	Austronesian	#A9A9A9	-2.09163 147.064	FALSE
False	2	0	0		21	17879	ify	kele1259	{}	16.7099	language	121.035		Keley-i Kallahan	('Bayninan [bayn1237]','Ya-Tuka [yatu1237]')'Keley-i Kallahan [kele1259][ify]-l-'	19650	unknown/safe		Austronesian	#A9A9A9	16.7099 121.035	FALSE
False	4	0	0		362	4803	kbo	keli1248	{}	3.56039	language	30.556		Keliko	('Didi [didi1255]','Dogo [dogo1296]','Eastern Keliko [east2417]','Western Keliko [west2490]')'Keliko [keli1248][kbo]-l-'	6999	unknown/safe		Central Sudanic	#A9A9A9	3.56039 30.556	FALSE
False	2	0	0		370	1696	xel	kelo1246	{}	10.9291	language	34.3816		Kelo	('Beni Sheko [beni1241]','Nuclear Kelo [nucl1342]')'Kelo [kelo1246][xel]-l-'	3158	critically endangered		Eastern Jebel	#FF6500	10.9291 34.3816	FALSE
False	4	0	0		192	6489	kyo	kelo1247	{}	-8.40688	language	124.429		Klon	('Gendok [gend1248]','Halerman [hale1239]','Panggar [pang1294]','Probur [prob1239]')'Klon [kelo1247][kyo]-l-'	9127	unknown/safe		Timor-Alor-Pantar	#A9A9A9	-8.40688 124.429	FALSE
False	2	0	0		21	10412	kem	kema1243	{}	-9.00299	language	125.159		Kemak	('Nogo [nogo1237]','Nuclear Kemak [nucl1540]')'Kemak [kema1243][kem]-l-'	13166	unknown/safe		Austronesian	#A9A9A9	-9.00299 125.159	FALSE
False	2	0	0		179	1306	bzp	kemb1235	{}	-2.24495	language	132.988		Kemberano	('Barau [bara1347]','Weriagar [weri1246]')'Kemberano [kemb1235][bzp]-l-'	2526	unknown/safe		South Bird's Head Family	#A9A9A9	-2.24495 132.988	FALSE
False	0	0	0		21	5337	xem	kemb1249	{}	0.66181	language	110.468		Mateq	'Mateq [kemb1249][xem]-l-'	7807	unknown/safe		Austronesian	#A9A9A9	0.66181 110.468	FALSE
False	0	0	0				xkw	kemb1250	{}	-3.89065	language	140.434		Kembra	'Kembra [kemb1250][xkw]-l-'	164	critically endangered			#FF6500	-3.89065 140.434	FALSE
False	0	0	0		10	15546	dmo	keme1240	{}	6.69577	language	10.4984		Kemezung	'Kemezung [keme1240][dmo]-l-'	17547	unknown/safe		Atlantic-Congo	#A9A9A9	6.69577 10.4984	FALSE
False	0	0	0		385	5018	sjk	kemi1239	{}	67.093	language	27.537		Kemi Sami	'Kemi Sami [kemi1239][sjk]-l-'	7275	extinct		Uralic	#FF0000	67.093 27.537	FALSE
False	0	0	0		10	15484	NOCODE_Kempee	kemp1234	{}	-2.3	language	18		Kempee	'Kempee [kemp1234]-l-'	17427	unknown/safe		Atlantic-Congo	#A9A9A9	-2.3 18	FALSE
False	0	0	0		284	4592	kmt	kemt1242	{}	-2.64894	language	140.372		Kemtuik	'Kemtuik [kemt1242][kmt]-l-'	6764	unknown/safe	Nimboran	Nimboranic	#A9A9A9	-2.64894 140.372	FALSE
False	0	0	0				xbn	kena1236	{}	3.154162	language	102.01596		Kenaboi	'Kenaboi [kena1236][xbn]-l-'	320	extinct			#FF0000	3.154162 102.01596	FALSE
False	0	0	0		50	2022	gat	kena1250	{}	-6.74765	language	145.881		Kenati	'Kenati [kena1250][gat]-l-'	3654	unknown/safe		Nuclear Trans New Guinea	#A9A9A9	-6.74765 145.881	FALSE
False	0	0	0		10	10195	kvm	kend1252	{}	5.77429	language	9.63201		Kendem	'Kendem [kend1252][kvm]-l-'	12941	severely endangered		Atlantic-Congo	#FFCB00	5.77429 9.63201	FALSE
False	2	0	0		417	5103	klf	kend1253	{}	13.24447	language	21.53955		Kendeje	('Faranga [fara1237]','Yaali [yaal1238]')'Kendeje [kend1253][klf]-l-'	7376	definitely endangered		Maban	#EDED21	13.24447 21.53955	FALSE
False	2	0	0		21	10618	knx	kend1254	{}	1.47957	language	109.467		Kendayan	('Ambawang [amba1264]','Nuclear Kendayan [nucl1461]')'Kendayan [kend1254][knx]-l-'	13424	unknown/safe		Austronesian	#A9A9A9	1.47957 109.467	FALSE
False	5	0	0		362	9427	kyq	keng1240	{}	11.6816	language	18.1464		Kenga	('Banala [bana1285]','Banama [bana1284]','Bidjir [bidj1247]','Bolong [bolo1265]','Cenge [ceng1238]')'Kenga [keng1240][kyq]-l-'	12142	unknown/safe	Bongo-Bagirmi	Central Sudanic	#A9A9A9	11.6816 18.1464	FALSE
False	0	0	0		21	10618	knl	keni1248	{}	-0.63184	language	111.808		Keninjal	'Keninjal [keni1248][knl]-l-'	13423	unknown/safe		Austronesian	#A9A9A9	-0.63184 111.808	FALSE
False	3	0	0		21	13400	kxi	keni1249	{}	5.42272	language	116.198		Keningau Murut	('Ambual [ambu1245]','Dusun Murut [dusu1272]','Nabay [naba1255]')'Keningau Murut [keni1249][kxi]-l-'	15928	unknown/safe		Austronesian	#A9A9A9	5.42272 116.198	FALSE
False	9	0	0		143	8770	kns	kens1248	{}	5.98085	language	101.026		Kensiu	('Ijoh [ijoh1239]','Jarum [jaru1253]','Jeher [jehe1240]','Kedah [keda1249]','Kensiu Batu [kens1249]','Kensiu Siong [kens1250]','Kentaq Nakil [kent1255]','Plus [plus1242]','Ulu Selama [ulus1242]')'Kensiu [kens1248][kns]-l-'	11500	critically endangered		Austroasiatic	#FF6500	5.98085 101.026	FALSE
False	0	0	0		10	17518	ndb	kens1251	{}	6.01713	language	10.412		Kenswei Nsei	'Kenswei Nsei [kens1251][ndb]-l-'	19205	unknown/safe		Atlantic-Congo	#A9A9A9	6.01713 10.412	FALSE
False	2	0	0		416	3389	kzh	kenu1236	{}	21.2837	language	31.8992		Kenuzi-Dongola	('Dongola [dong1288]','Kenuzi [kenu1243]')'Kenuzi-Dongola [kenu1236][kzh]-l-'	5096	unknown/safe	Nubian	Nubian	#A9A9A9	21.2837 31.8992	FALSE
False	0	0	0		193	1332	xki	keny1241	{}	-1.00166	language	37.1995		Kenya-Somali Sign Language	'Kenya-Somali Sign Language [keny1241][xki]-l-'	2615	unknown/safe	Sign Languages	Sign Language	#A9A9A9	-1.00166 37.1995	FALSE
False	0	0	0		10	20269	lke	keny1278	{}	1.1513	language	33.4791		Kenyi	'Kenyi [keny1278][lke]-l-'	21420	unknown/safe		Atlantic-Congo	#A9A9A9	1.1513 33.4791	FALSE
False	3	0	0		10	7601	ken	keny1279	{}	5.58288	language	9.55918		Kenyang	('Bakoni [bako1251]','Lower Kenyang [lowe1405]','Upper Kenyang [uppe1419]')'Kenyang [keny1279][ken]-l-'	10194	unknown/safe	Bantoid	Atlantic-Congo	#A9A9A9	5.58288 9.55918	FALSE
False	0	0	0		21	19634	xxk	keoo1238	{}	-8.8704	language	121.256		Ke'o	'Ke'o [keoo1238][xxk]-l-'	20940	unknown/safe	Central Malayo-Polynesian	Austronesian	#A9A9A9	-8.8704 121.256	FALSE
False	1	0	0		39	612	xeu	keor1235	{}	-7.63603	language	145.415		Keoru-Ahia	('Aheave [ahea1235]')'Keoru-Ahia [keor1235][xeu]-l-'	1998	unknown/safe		Eleman	#A9A9A9	-7.63603 145.415	FALSE
False	0	0	0		298	2879	kpn	kepk1241	{}	-11.663	language	-61.246		Kepkiriwát	'Kepkiriwát [kepk1241][kpn]-l-'	4597	extinct		Tupian	#FF0000	-11.663 -61.246	FALSE
False	0	0	0		21	15798	kuk	kepo1237	{}	-8.58908	language	120.84		Kepo'	'Kepo' [kepo1237][kuk]-l-'	17870	unknown/safe		Austronesian	#A9A9A9	-8.58908 120.84	FALSE
False	0	0	0		10	15646	hhr	kera1248	{}	12.3652	language	-16.6857		Keerak	'Keerak [kera1248][hhr]-l-'	17623	unknown/safe		Atlantic-Congo	#A9A9A9	12.3652 -16.6857	FALSE
False	1	0	0		376	7171	ker	kera1255	{}	9.88165	language	15.1419		Kera	('Nyimathli [nyim1250]')'Kera [kera1255][ker]-l-'	9578	unknown/safe	East Chadic	Afro-Asiatic	#A9A9A9	9.88165 15.1419	FALSE
False	4	0	0		117	776	krk	kere1280	{}	62.1777	language	175.07		Kerek	('Khatyrka [khat1250]','Mainypilgino [main1271]','Majngapilgino [majn1234]','Xatyrka {southern Kerek} [xaty1241]')'Kerek [kere1280][krk]-l-'	2276	extinct	Northern Chukotko-Kamchatkan	Chukotko-Kamchatkan	#FF0000	62.1777 175.07	FALSE
False	0	0	0		10	17325	ked	kere1283	{}	-2.09315	language	33.5326		Kerewe	'Kerewe [kere1283][ked]-l-'	18923	unknown/safe		Atlantic-Congo	#A9A9A9	-2.09315 33.5326	FALSE
False	0	0	0		21	10581	xke	kere1285	{}	0.64649	language	113.644		Kereho	'Kereho [kere1285][xke]-l-'	13381	unknown/safe		Austronesian	#A9A9A9	0.64649 113.644	FALSE
False	1	0	0		258	1450	kxz	kere1286	{}	-7.551	language	144.309		Kerewo	('Gibario [giba1247]')'Kerewo [kere1286][kxz]-l-'	2786	unknown/safe		Kiwaian	#A9A9A9	-7.551 144.309	FALSE
False	5	0	0		21	10619	kvr	keri1250	{}	-1.93668	language	101.403		Kerinci	('Akit [akit1239]','Mamaq [mama1273]','Sakei [sake1248]','Talang [tala1283]','Ulu {Kerinci} [uluu1246]')'Kerinci [keri1250][kvr]-l-'	13427	unknown/safe		Austronesian	#A9A9A9	-1.93668 101.403	FALSE
False	0	0	0		50	5595	xes	kesa1244	{}	-5.76797	language	145.58		Kesawai	'Kesawai [kesa1244][xes]-l-'	8142	unknown/safe		Nuclear Trans New Guinea	#A9A9A9	-5.76797 145.58	FALSE
False	0	0	0		21	3559	kae	keta1243	{}	25.0257	language	121.425		Ketangalan	'Ketangalan [keta1243][kae]-l-'	5411	extinct		Austronesian	#FF0000	25.0257 121.425	FALSE
False	0	0	0		10	21565	kcv	kete1252	{}	-7.15104	language	22.9027		Kete	'Kete [kete1252][kcv]-l-'	22316	unknown/safe	Bantoid	Atlantic-Congo	#A9A9A9	-7.15104 22.9027	FALSE
False	4	0	0		50	2031	xte	kete1254	{}	-4.50417	language	140.443		Ketengban	('Bime [bime1239]','Okbap [okba1239]','Omban [omba1242]','Onya [onya1238]')'Ketengban [kete1254][xte]-l-'	3677	unknown/safe	Mek	Nuclear Trans New Guinea	#A9A9A9	-4.50417 140.443	FALSE
